,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,10690,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19585956.0,19585956.0,False,,1,,,,2023-12-31T18:32:00.000Z,42608.109587866034,15483023816.202862,-16.084,0.24937985,0.4704357,-2.36486261,9.83299539,23.13867613,52.10806576,834520559631.1223,50.1729,894770301345.19,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:34:08.564974
1,1027,Ethereum,ETH,ethereum,8149,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120183097.25518529,120183097.25518529,True,,2,,,,2023-12-31T18:32:00.000Z,2294.1732470666566,6560083509.29393,-16.2161,-0.03326854,-0.39967831,0.34142034,9.65131311,26.15104752,36.11795265,275720846472.45624,16.5768,275720846472.46,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:34:08.564974
2,825,Tether USDt,USDT,tether,70142,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,91699604322.08049,94603058346.0464,True,,3,,,,2023-12-31T18:32:00.000Z,0.9995754361253617,30403533697.90414,-12.474,-0.03701722,-0.0399842,-0.10381444,-0.04624475,-0.05301452,-0.05975943,91660671982.76671,5.5108,94562893305.04,,2023-12-31T18:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-31 20:34:08.564974
3,1839,BNB,BNB,bnb,1953,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151692214.89529052,151692214.89529052,False,,4,,,,2023-12-31T18:32:00.000Z,316.2695462272169,930516212.2664877,0.2046,-0.39228945,-0.32934335,17.34109959,38.443775,40.07957761,46.29581095,47975627971.135,2.8844,47975627971.14,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:34:08.564974
4,5426,Solana,SOL,solana,563,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,429296076.70915157,566051639.2777195,True,,5,,,,2023-12-31T18:32:00.000Z,103.82807497747918,1624528314.4783435,-21.436,0.08219113,0.52567513,-9.84534349,71.47989249,132.23536865,338.13813586,44572985240.09544,2.6798,58772052044.05,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:34:08.564974
5,52,XRP,XRP,xrp,1194,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54125149173.0,99988100379.0,False,,6,,,,2023-12-31T18:32:00.000Z,0.6213177332931771,609038918.9634333,-23.5972,0.00033027,-0.62726619,-0.10732553,1.80162224,2.57158527,19.0175824,33628914998.323437,2.0218,62131773329.32,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:34:08.564974
6,3408,USDC,USDC,usd-coin,15884,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24555313222.37559,24555313222.37559,False,,7,,,,2023-12-31T18:32:00.000Z,0.9999728669718919,3316609764.1404195,-22.2853,-0.02059872,-0.01793087,-0.01400523,0.01255567,0.0049667,0.00323277,24554646962.371727,1.4763,24554646962.37,,2023-12-31T18:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-31 20:34:08.564974
7,2010,Cardano,ADA,cardano,1015,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35366479035.911,36484376263.574,False,,8,,,,2023-12-31T18:32:00.000Z,0.6010116705475351,362029750.5388364,-14.0213,0.00463228,-1.12002355,-2.74284,56.60187448,103.32735448,127.68802974,21255666646.75725,1.2779,27045525174.64,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:34:08.564974
8,5805,Avalanche,AVAX,avalanche,623,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365465641.44273114,433498551.44273114,False,,9,,,,2023-12-31T18:32:00.000Z,39.41295146283967,545306068.4883043,-12.6255,-0.580624,-0.91115606,-18.70198586,78.9658659,237.56568662,313.12797014,14404079587.51793,0.866,28377325053.24,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:34:08.564974
9,74,Dogecoin,DOGE,dogecoin,862,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142463406383.70523,142463406383.70523,True,,10,,,,2023-12-31T18:32:00.000Z,0.09045622724803128,227014398.54402164,-21.825,0.045339,-0.42984593,-3.63707626,8.58525329,33.6394293,44.41759438,12886702262.37307,0.7748,12886702262.37,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:34:08.564974
10,6636,Polkadot,DOT,polkadot-new,655,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1262548968.1807768,1394809469.8891284,True,,11,,,,2023-12-31T18:32:00.000Z,8.444014031810104,280617253.1190106,6.5294,-0.53397669,1.3414379,-5.9864764,54.80090303,88.60201611,101.8954632,10660981203.165848,0.6406,11777790735.45,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:34:08.564974
11,1958,TRON,TRX,tron,894,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88319209595.23921,88319237891.65578,True,,12,71659659264.0,7794967547.248821,,2023-12-31T18:32:00.000Z,0.10877762505863345,190166065.66426316,-7.54,0.29097413,2.59948268,1.34133875,5.53678604,8.92309837,22.97918669,9607153866.825792,0.5776,9607156944.84,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:34:08.564974
12,3890,Polygon,MATIC,polygon,1216,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9555272827.093824,10000000000.0,False,,13,,,,2023-12-31T18:32:00.000Z,0.9993491746642972,456863210.12736976,5.8735,-0.48816626,3.09470314,14.4468016,25.36249191,56.34293462,79.61189047,9549054013.448399,0.5741,9993491746.64,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:34:08.564974
13,1975,Chainlink,LINK,chainlink,1541,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2023-12-31T18:32:00.000Z,15.274486824906575,319129818.88210654,-4.8918,-0.48764551,-0.24473484,-3.25137465,2.23574894,37.60101844,100.1576413,8677435513.910904,0.5217,15274486824.91,,2023-12-31T18:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-31 20:34:08.564974
14,11419,Toncoin,TON,toncoin,184,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3455853265.7688584,5100381882.464023,True,,15,3414166606.0,7893040330.209467,,2023-12-31T18:32:00.000Z,2.31184978387943,46563232.64429308,-32.5961,0.40339702,-2.77185661,3.01359603,-4.46328522,6.91023888,12.36012106,7989413625.586758,0.4803,11791316752.68,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:34:08.564974
0,1,Bitcoin,BTC,bitcoin,10690,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19585956.0,19585956.0,False,,1,,,,2023-12-31T18:32:00.000Z,42608.109587866034,15483023816.202862,-16.084,0.24937985,0.4704357,-2.36486261,9.83299539,23.13867613,52.10806576,834520559631.1223,50.1729,894770301345.19,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:35:01.474786
1,1027,Ethereum,ETH,ethereum,8149,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120183097.25518529,120183097.25518529,True,,2,,,,2023-12-31T18:32:00.000Z,2294.1732470666566,6560083509.29393,-16.2161,-0.03326854,-0.39967831,0.34142034,9.65131311,26.15104752,36.11795265,275720846472.45624,16.5768,275720846472.46,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:35:01.474786
2,825,Tether USDt,USDT,tether,70142,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,91699604322.08049,94603058346.0464,True,,3,,,,2023-12-31T18:32:00.000Z,0.9995754361253617,30403533697.90414,-12.474,-0.03701722,-0.0399842,-0.10381444,-0.04624475,-0.05301452,-0.05975943,91660671982.76671,5.5108,94562893305.04,,2023-12-31T18:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-31 20:35:01.474786
3,1839,BNB,BNB,bnb,1953,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151692214.89529052,151692214.89529052,False,,4,,,,2023-12-31T18:32:00.000Z,316.2695462272169,930516212.2664877,0.2046,-0.39228945,-0.32934335,17.34109959,38.443775,40.07957761,46.29581095,47975627971.135,2.8844,47975627971.14,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:35:01.474786
4,5426,Solana,SOL,solana,563,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,429296076.70915157,566051639.2777195,True,,5,,,,2023-12-31T18:32:00.000Z,103.82807497747918,1624528314.4783435,-21.436,0.08219113,0.52567513,-9.84534349,71.47989249,132.23536865,338.13813586,44572985240.09544,2.6798,58772052044.05,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:35:01.474786
5,52,XRP,XRP,xrp,1194,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54125149173.0,99988100379.0,False,,6,,,,2023-12-31T18:32:00.000Z,0.6213177332931771,609038918.9634333,-23.5972,0.00033027,-0.62726619,-0.10732553,1.80162224,2.57158527,19.0175824,33628914998.323437,2.0218,62131773329.32,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:35:01.474786
6,3408,USDC,USDC,usd-coin,15884,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24555313222.37559,24555313222.37559,False,,7,,,,2023-12-31T18:32:00.000Z,0.9999728669718919,3316609764.1404195,-22.2853,-0.02059872,-0.01793087,-0.01400523,0.01255567,0.0049667,0.00323277,24554646962.371727,1.4763,24554646962.37,,2023-12-31T18:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-31 20:35:01.474786
7,2010,Cardano,ADA,cardano,1015,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35366479035.911,36484376263.574,False,,8,,,,2023-12-31T18:32:00.000Z,0.6010116705475351,362029750.5388364,-14.0213,0.00463228,-1.12002355,-2.74284,56.60187448,103.32735448,127.68802974,21255666646.75725,1.2779,27045525174.64,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:35:01.474786
8,5805,Avalanche,AVAX,avalanche,623,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365465641.44273114,433498551.44273114,False,,9,,,,2023-12-31T18:32:00.000Z,39.41295146283967,545306068.4883043,-12.6255,-0.580624,-0.91115606,-18.70198586,78.9658659,237.56568662,313.12797014,14404079587.51793,0.866,28377325053.24,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:35:01.474786
9,74,Dogecoin,DOGE,dogecoin,862,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142463406383.70523,142463406383.70523,True,,10,,,,2023-12-31T18:32:00.000Z,0.09045622724803128,227014398.54402164,-21.825,0.045339,-0.42984593,-3.63707626,8.58525329,33.6394293,44.41759438,12886702262.37307,0.7748,12886702262.37,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:35:01.474786
10,6636,Polkadot,DOT,polkadot-new,655,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1262548968.1807768,1394809469.8891284,True,,11,,,,2023-12-31T18:32:00.000Z,8.444014031810104,280617253.1190106,6.5294,-0.53397669,1.3414379,-5.9864764,54.80090303,88.60201611,101.8954632,10660981203.165848,0.6406,11777790735.45,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:35:01.474786
11,1958,TRON,TRX,tron,894,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88319209595.23921,88319237891.65578,True,,12,71659659264.0,7794967547.248821,,2023-12-31T18:32:00.000Z,0.10877762505863345,190166065.66426316,-7.54,0.29097413,2.59948268,1.34133875,5.53678604,8.92309837,22.97918669,9607153866.825792,0.5776,9607156944.84,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:35:01.474786
12,3890,Polygon,MATIC,polygon,1216,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9555272827.093824,10000000000.0,False,,13,,,,2023-12-31T18:32:00.000Z,0.9993491746642972,456863210.12736976,5.8735,-0.48816626,3.09470314,14.4468016,25.36249191,56.34293462,79.61189047,9549054013.448399,0.5741,9993491746.64,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:35:01.474786
13,1975,Chainlink,LINK,chainlink,1541,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2023-12-31T18:32:00.000Z,15.274486824906575,319129818.88210654,-4.8918,-0.48764551,-0.24473484,-3.25137465,2.23574894,37.60101844,100.1576413,8677435513.910904,0.5217,15274486824.91,,2023-12-31T18:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-31 20:35:01.474786
14,11419,Toncoin,TON,toncoin,184,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3455853265.7688584,5100381882.464023,True,,15,3414166606.0,7893040330.209467,,2023-12-31T18:32:00.000Z,2.31184978387943,46563232.64429308,-32.5961,0.40339702,-2.77185661,3.01359603,-4.46328522,6.91023888,12.36012106,7989413625.586758,0.4803,11791316752.68,,2023-12-31T18:32:00.000Z,,,,,,2023-12-31 20:35:01.474786
0,1,Bitcoin,BTC,bitcoin,10690,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19585956.0,19585956.0,False,,1,,,,2023-12-31T18:33:00.000Z,42606.46232482737,15485374850.63861,-16.0651,0.23602949,0.46764868,-2.35966287,9.80680143,23.00924375,52.06656685,834488296409.7266,50.171,894735708821.37,,2023-12-31T18:33:00.000Z,,,,,,2023-12-31 20:35:12.241587
1,1027,Ethereum,ETH,ethereum,8149,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120183097.25518529,120183097.25518529,True,,2,,,,2023-12-31T18:33:00.000Z,2294.208520591572,6560360219.508197,-16.205,-0.00671224,-0.38479247,0.32173048,9.64399702,26.00468436,36.06417171,275725085753.93164,16.5771,275725085753.93,,2023-12-31T18:33:00.000Z,,,,,,2023-12-31 20:35:12.241587
2,825,Tether USDt,USDT,tether,70142,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,91699604322.08049,94603058346.0464,True,,3,,,,2023-12-31T18:33:00.000Z,0.999554885611161,30399485209.218716,-12.4929,-0.02800477,-0.04327173,-0.10166492,-0.04550585,-0.07955877,-0.06246544,91658787508.7459,5.5107,94560949163.55,,2023-12-31T18:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-31 20:35:12.241587
3,1839,BNB,BNB,bnb,1953,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151692214.89529052,151692214.89529052,False,,4,,,,2023-12-31T18:33:00.000Z,316.24290366058,930760036.0099885,0.3,-0.40151822,-0.33822426,17.31860648,38.42786849,40.00555161,46.27318065,47971586501.19136,2.8841,47971586501.19,,2023-12-31T18:33:00.000Z,,,,,,2023-12-31 20:35:12.241587
4,5426,Solana,SOL,solana,563,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,429296076.70915157,566051639.2777195,True,,5,,,,2023-12-31T18:33:00.000Z,103.8526265990732,1624449118.9562836,-21.4154,0.09066372,0.54788673,-9.82899469,71.51414255,131.93035248,338.28799763,44583525154.92261,2.6804,58785949529.7,,2023-12-31T18:33:00.000Z,,,,,,2023-12-31 20:35:12.241587
